RowID,Cluster Title,Story Title,Story Summary,Owner,AI Captured Date & Time,Assigned Date & Time,Moved to Not Impactful (Owner),Date & Time when moved to Not Impactful,Suppliers,Linked Stories,Event Classification,Not Impactful Feedback,Feedback
114,NTSB to provide more details on deadly Amazon cargo plane crash at Miami International Airport,Amazon cargo plane crashes after veering off runway in Miami,"Prime Air flight 7598, a Boeing 767-300 operating for Amazon, veered off the runway and crashed at Miami International Airport on Sept 7, 2026, killing five and injuring five; flight originated in San Juan, Puerto Rico.",Abeer Khan,2026-09-07 16:39:30.489,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"AMAZON, LA, EL, CE LINK",7.0,Event,,AGREED
115,Amazon: fatal accident at Miami airport,Amazon: fatal accident at Miami airport,"Un avion a d&eacute;pass&eacute; la piste de l'a&eacute;roport international de Miami et a pris feu hier Un avion-cargo d'Amazon a d&eacute;pass&eacute; la piste de l'a&eacute;roport international de Miami et a pris feu hier, causant...",Abeer Khan,2026-09-07 16:22:21.366,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AMAZON, LA, INTERNATIONAL D, T I, INTERNATIONAL, CE LINK, AVION",0.0,Non-Event,,AGREED
116,Why the ‘Temu Range Rover’ is such a threat to Jaguar Land Rover,Why the ‘Temu Range Rover’ is such a threat to Jaguar Land Rover,"Jaguar Land Rover announced a major corporate restructuring to shed 4,000 jobs following falling sales, a costly cyber-attack, intense Chinese competition, US tariffs, high UK energy costs, and heavy EV investments.",Deepika Rao,2026-09-07 16:22:20.916,2026-09-07 18:16:05.370,Deepika Rao,2026-09-07 18:16:28.452,"THAT, BAILEY, ALL, E COMPANY, DAVID, ALONG, VOLKSWAGEN, INDUSTRIAL, WILLING, LOCAL, CE LINK, MARKET, JAGUAR LAND ROVER, COMPANY D, COMPANY I, AUDI, COMPANY H, PIVOTAL, IS, COMPANY L, SOME SA, AN, SUPPLIER T, COMPANY, EUROPE, SCHMIDT, AS, IMPACT, SEE, AT, 6, AND, NOW, END, A, MERCEDES BENZ, MAJOR, BE, MARKET SHARE, BYD, SUPPLIER, VOLKSWAGEN GROUP, WORLDWIDE, SOME, EFFORT, BY, PRODUCTION, ON, CHINA A, BIRMINGHAM, MANUFACTURE, CHINA, USE, PROFIT, GO, AS TRAVEL, F TECH, MARK, OVER, HIT, BAR, T C, SHARP, E MARKE, WING YE, T I, RAPID",0.0,Non-Event,,AGREED
117,TekCor4 appoints COO to lead AI aftersales solution launch,TekCor4 appoints COO to lead AI aftersales solution launch,"TekCor4 promoted Jacob Sullivan to COO to lead day-to-day operations and the launch of an AI-based aftersales solution (VoiceBox Predictions), accelerating product rollouts after acquiring Marketing Delivery.",Abeer Khan,2026-09-07 16:21:28.721,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, D TECH, 3, ND TECHNOLOGY, MOTOR, AND, AI, CE LINK",0.0,Event,,AGREED
118,A shambles from start to finish' -Ryanair calls on EU to act after airports see huge summer delays,A shambles from start to finish' -Ryanair calls on EU to act after airports see huge summer delays,A new system has caused some congestion in airports across the EU Ryanair has called on the EU Commission to extend the Entry/Exit System EES exemption until next April in a bid to ease passenger...,Abeer Khan,2026-09-07 16:21:19.948,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"RYANAIR, A, SOME, ACT, SEE, NEXT, CE LINK, ON",0.0,Non-Event,,AGREED
119,After the insolvency of Wangerland Touristik: Private homes searched,After the insolvency of Wangerland Touristik: Private homes searched,"Wangerland Touristik GmbH filed for insolvency in mid-2025; prosecutors searched private homes in Hamburg, Wittmund and Oldenburg, seizing documents amid probes into delayed insolvency filing, embezzlement and accounting violations. Assets and sites (spa, campsites) are closed or being sold.",Abeer Khan,2026-09-07 16:21:19.413,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 17:38:23.423,CE LINK,0.0,Event,,AGREED
120,"Email: Google Alert - ""manufacturing fire” OR “halt manufacturing” OR “work stoppage” OR “halt operations”","Email: Google Alert - ""manufacturing fire” OR “halt manufacturing” OR “work stoppage” OR “halt operations”","A volcanic eruption in Indonesia produced ash detected around Soekarno-Hatta International Airport near Jakarta, forcing authorities to halt operations at multiple airports and disrupting hundreds of flights.",Ayush Bhartwal,2026-09-07 16:20:29.129,2026-09-07 17:35:09.136,Ayush Bhartwal,2026-09-07 17:45:31.930,"THAT, A, ALL, AIRPORT, CIRUBON, IS, T 9, INDUSTRIAL, AS, SEE, AT, BY, AND, LOCAL, MANUFACTURING, UPDATE, T I, PM, INTERNATIONAL, ON, GOOGLE",0.0,Event,"[""Already Notified""]",AGREED
121,"Nepal flood death toll reaches 1,355 people","Nepal flood death toll reaches 1,355 people","Flash floods in northern Nepal on 2026-08-26 after a glacier receded triggered a landslide and inundated the Bhotekoshi River, killing at least 1,355 and leaving 4,996 missing, causing major humanitarian and infrastructure disruption.",Abeer Khan,2026-09-07 16:20:18.997,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"CHINA, CE LINK",0.0,Event,,AGREED
122,Bandara Ditutup! Penumpang Kereta Surabaya-Jakarta Melonjak 88 Persen | BERUT,Bandara Ditutup! Penumpang Kereta Surabaya-Jakarta Melonjak 88 Persen | BERUT,"Eruption of Mount Anak Krakatoa closed Soekarno-Hatta International Airport, causing passengers to switch to trains; PT KAI Daop 8 Surabaya added an extra Pasar Turi-Jakarta service (582 seats), with passenger numbers up 88%.",Abeer Khan,2026-09-07 16:20:18.713,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,CE LINK,0.0,Event,,AGREED
123,France records its lowest wine production since 1957 due to droughts and heat waves,France records its lowest wine production since 1957 due to droughts and heat waves,"France's 2026 wine harvest is forecast at 33.9 million hectoliters (as of Sept 1), a 17% decline versus 2021-2025 average, driven by summer droughts and heat waves reducing vineyard area and yields.",Abeer Khan,2026-09-07 16:17:29.443,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"LA, EL, FRANCIA, Y, CE LINK, LAS",0.0,Event,,AGREED
124,Carpintero-Kirigueti Native Community surrounds Plus Petrol plant and demands closure of gas facility in the Vraem,Carpintero-Kirigueti Native Community surrounds Plus Petrol plant and demands closure of gas facility in the Vraem,"Members of the Carpintero-Kirigueti Native Community surrounded Plus Petrol's Mipaya plant in Megantoni, La Convención, and blocked Urubamba River boat traffic, demanding closure and threatening valve shutdowns that could halt Block 56 gas production.",Abeer Khan,2026-09-07 16:17:23.983,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, HAN, LA, EL, PETROL, Y, AL, CE LINK, LAS",0.0,Event,,AGREED
125,Two wounded after explosion at Renault garage in Ixelles,Two wounded after explosion at Renault garage in Ixelles,"An explosion at Renault garage at Pleinlaan 21 in Ixelles injured two employees while they worked on a tank; suspected residual toxic or flammable liquid ignited, fire brigade on site, safety perimeter set up, and investigators opened probe into occupational safety.",Abeer Khan,2026-09-07 16:16:29.448,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"VAN, NA, CE LINK",0.0,Event,,AGREED
126,Govt hourly paid workers to strike on September 17,Govt hourly paid workers to strike on September 17,"Trade unions SEK, PEO and Deok announced a 24-hour nationwide strike by government hourly workers on September 17 over a collective agreement renewal dispute; services across departments, school boards and state health services (Okypy) will be disrupted.",Abeer Khan,2026-09-07 16:12:31.915,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, A, E ON, CE LINK, E ON SE, ON",0.0,Event,,AGREED
127,Cleaning and concierge staff of Santiago schools announce ten new strike days,Cleaning and concierge staff of Santiago schools announce ten new strike days,"Cleaning and concierge staff in Santiago de Compostela plan ten strike days from Sept 14–18 and Sept 21–25 against concessionaire Lacera over stalled negotiations on wages, schedules, and a 37.5-hour workweek, disrupting municipal school services.",Abeer Khan,2026-09-07 16:11:31.249,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, LA, EL, Y, CE LINK",0.0,Event,,AGREED
128,New Lululemon CEO faces multifront battle to refashion company’s edge,New Lululemon CEO faces multifront battle to refashion company’s edge,Headline reports a new CEO at Lululemon expected to undertake strategic changes; potential impacts include organizational restructuring and supplier/operational adjustments.,Abeer Khan,2026-09-07 16:11:23.369,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"T C, AND, N COMPANY, CE LINK, ON",0.0,Event,,AGREED
129,Mumbai airport says closely monitoring cargo ops as increased volumes causes congestion,Mumbai airport says closely monitoring cargo ops as increased volumes causes congestion,"Mumbai Airport's cargo terminal is experiencing severe congestion due to seasonal surge and increased odd-sized, time-sensitive shipments linked to West Asia tensions, causing 48-72 hour truck wait times; phased transfers to Navi Mumbai airport underway.",Abeer Khan,2026-09-07 16:11:21.988,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"NAVI, AS, AT, OPS, AIRPORT, IS, T I, INTERNATIONAL, CE LINK",0.0,Event,,AGREED
130,Grindr Settles UK Privacy Lawsuit for £26 Million Over HIV Data Sharing Claims - News Directory 3,Grindr Settles UK Privacy Lawsuit for £26 Million Over HIV Data Sharing Claims - News Directory 3,"Grindr agreed to pay £26 million to settle a UK group privacy lawsuit by 12,000 users alleging sharing HIV status with third-party advertisers; payment split into two installments, no admission of liability; follows prior Norway fine.",Abeer Khan,2026-09-07 16:11:19.348,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, OVER, HIV, CE LINK",1.0,Event,,AGREED
131,Grindr Settles UK Privacy Lawsuit for £26 Million Over HIV Data Sharing Claims - News Directory 3,Grindr To Pay £26M To Settle UK HIV Data Breach Claim - Law360 UK,"Grindr agreed to pay £26 million to settle a UK group action alleging misuse of users' HIV status and test date data, representing a significant regulatory/legal financial penalty and compliance issue.",Abeer Khan,2026-09-07 16:39:21.042,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"HIV, BY, PM, CE LINK",1.0,Event,,AGREED
132,Luminis Health Working to Restore Systems After Cyberattack,Luminis Health Working to Restore Systems After Cyberattack,"Luminis Health's Anne Arundel and Doctors Community hospitals experienced a cyberattack starting September 4, 2026, taking phone and MyChart systems offline and causing appointment rescheduling; separate breaches affected a Texas orthopedic surgeon (17,017 records), Well Child school health servers, and Horizon Eye Care in New Jersey.",Abeer Khan,2026-09-07 16:09:28.481,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 17:37:55.073,"THAT, A, BY, TEXAS, DAVID, IS, CE LINK",0.0,Event,,AGREED
133,"Beginning first round of reductions': JLR confirms 4,000 job cuts over next 2 years","Beginning first round of reductions': JLR confirms 4,000 job cuts over next 2 years","JLR confirmed 4,000 job cuts over the next two years as part of its 'Growth Reimagined' transformation to save ~£1.7bn, simplifying organization and enabling investment, following production impacts from a prior cyberattack.",Abeer Khan,2026-09-07 16:08:27.354,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"OVER, 2, AL TECH, 5, AND, NEXT, BETWEEN, MANUFACTURING, CE LINK, ADVANCED",0.0,Event,,AGREED
134,Uber Layoffs 2026: Company Cuts 93 Washington Jobs Amid Global Restructuring | 📲 LatestLY,Uber Layoffs 2026: Company Cuts 93 Washington Jobs Amid Global Restructuring | 📲 LatestLY,"Uber announced a global restructuring eliminating about 3,300 corporate roles (≈10% of staff) and cutting 93 jobs in Washington state, reducing remote work and shifting to core office hubs to reallocate investment toward autonomous mobility.",Deepika Rao,2026-09-07 16:08:25.946,2026-09-07 16:19:50.324,Deepika Rao,2026-09-07 16:29:44.317,"CORE, COMPANY C, AND, GLOBAL, E COMPANY, CE LINK, COMPANY",0.0,Event,,AGREED
135,"Truck overturns near Zwinderen, load of soil on A37 ramp","Truck overturns near Zwinderen, load of soil on A37 ramp","A truck carrying soil overturned after leaving the A37 near Zwinderen, hitting a traffic sign and spilling soil onto the A37 slip road; the hard shoulder and one lane were closed, no injuries reported.",Abeer Khan,2026-09-07 16:08:19.732,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"VAN, CE LINK",0.0,Non-Event,,AGREED
136,Hellweg hardware stores Bonn and Sankt Augustin begin the clearance sale,Hellweg hardware stores Bonn and Sankt Augustin begin the clearance sale,"Hellweg's DIY chain entered insolvency and has begun clearance sales at stores in Bonn, Beuel and Sankt Augustin, signaling liquidation and potential store closures; a new investor has expressed interest.",Abeer Khan,2026-09-07 16:06:29.317,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,CE LINK,0.0,Event,,AGREED
137,Cork's Flow Technology acquired by US firm,Cork's Flow Technology acquired by US firm,BW Forsyth Partners acquired Charleville-based Flow Technology to support expansion in the US and Europe and enhance service to global pharmaceutical and biotech manufacturers; Flow Technology will continue under existing leadership while leveraging Forsyth resources.,Abeer Khan,2026-09-07 16:03:24.334,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"W TECH, FLOW TECHNOLOGY, BW, NORTH, GLOBAL LIFE SCIENCES, LIFE SCIENCES, BY, FLOW, CE LINK, PARTNERS",0.0,Event,,AGREED
138,Air India Express Singapore-bound flight with 180 on board makes emergency landing in Chennai after technical glitch,Air India Express Singapore-bound flight with 180 on board makes emergency landing in Chennai after technical glitch,"...for Singapore from Tiruchirappalli on Monday made an unscheduled landing at Chennai airport after it developed a technical glitch mid-air, airport authorities said on Monday.

The pilot of the...",Deepika Rao,2026-09-07 16:01:35.634,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"A, AT, AIRPORT, EXPRESS, T C, AIR INDIA, SINGAPORE, TECHNICAL, AN, INDIA, CE LINK, ON",0.0,Non-Event,,AGREED
139,"El Niño threatens to leave 16 million without food in Latin America, according to the UN","El Niño threatens to leave 16 million without food in Latin America, according to the UN","UN World Food Programme warns El Niño-driven drought could push 16 million people in Latin America into food insecurity, damaging crops, reducing water availability, and disrupting logistics such as Panama Canal traffic; humanitarian aid deployed but resources insufficient.",Abeer Khan,2026-09-07 16:01:33.607,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"A, LA, EL, Y, SIN, CE LINK",0.0,Event,,AGREED
140,(VIDEO) 24-hour strike reduces commercial and vehicular movement in Salcedo,(VIDEO) 24-hour strike reduces commercial and vehicular movement in Salcedo,"A 24-hour strike called by the Broad Front for Popular Struggle (Falpo) in Salcedo, Dominican Republic, led to widespread business closures and reduced vehicle and pedestrian movement; police and army were deployed and no disturbances reported.",Abeer Khan,2026-09-07 16:01:31.668,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"NO, HAN, LA, EL, Y, CE LINK",0.0,Event,,AGREED
141,Danfoss strengthens manufacturing in North America with a new line of oil-free check valves - Digital Daily of Latin America,Danfoss strengthens manufacturing in North America with a new line of oil-free check valves - Digital Daily of Latin America,"Danfoss opened a new production line at its Monterrey, Mexico factory to assemble oil-free check valves, regionalizing supply for North American OEMs, reducing lead times, and expanding capacity for multiple models.",Abeer Khan,2026-09-07 16:01:29.661,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"DANFOSS, LA, PRODUCTOS, E, ALTA, SIN, LA FABRICA, CE LINK",0.0,Non-Event,,AGREED
142,Schnucks sales tax settlement emails sent to rewards members. Here's how much money you could get,Schnucks sales tax settlement emails sent to rewards members. Here's how much money you could get,"Schnucks reached a class-action settlement over allegations it charged Missouri shoppers sales tax on full prices of discounted goods. Qualifying Schnucks Rewards members may get $7; Schnucks will update its payment system to apply pre-tax discounts by March 31. Final approval hearing set for Dec. 4, 2026.",Abeer Khan,2026-09-07 16:01:29.393,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, COMPANY C, E COMPANY, CE LINK, COMPANY, ON",0.0,Non-Event,,AGREED
143,Alpine Section of Glacier National Park Temporarily Closed Due to Heavy Rainfall,Alpine Section of Glacier National Park Temporarily Closed Due to Heavy Rainfall,"Heavy rainfall beginning Sept. 6 and subsequent thunderstorms forced closure of Glacier National Park's alpine section of the Going-to-the-Sun Road (Avalanche to Jackson Glacier Overlook) and suspended Logan Pass Shuttle service, causing detours and limited access.",Abeer Khan,2026-09-07 16:01:20.035,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"THAT, NATIONAL, PASS, ALPINE, 6, AND, BY, IS, CE LINK, ON",0.0,Event,,AGREED
144,"After hacker attack: ""Medium-term danger"" from leak of critical infrastructure information","After hacker attack: ""Medium-term danger"" from leak of critical infrastructure information",Hacker group Rhysida exfiltrated and published Berlin administration data including security-classified documents on power and water infrastructure; Berliner Wasserbetriebe affected. Berlin rejected a 30-Bitcoin ransom. Stadtwerke Landsberg am Lech suffered an encryption attack on Sept 1.,Deepika Rao,2026-09-07 15:59:28.303,2026-09-07 16:19:50.324,Deepika Rao,2026-09-07 16:29:44.317,"IM, CE LINK",0.0,Event,,AGREED
145,Layoffs Loom with Prospect of Paramount Skydance/ Warner Bros. Discovery Merger,Layoffs Loom with Prospect of Paramount Skydance/ Warner Bros. Discovery Merger,"Attorney generals filed suit July 13 to block the proposed Paramount Skydance and Warner Bros. Discovery merger; county estimates foresee ~4,500 direct LA film and TV job losses plus broader economic impacts if approved.",Deepika Rao,2026-09-07 15:57:31.925,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"THAT, PARAMOUNT, WARNER, AND, CE LINK",0.0,Non-Event,,AGREED
146,"Crete Tourist Buses to Strike, Airport Transfers and Excursions Affected","Crete Tourist Buses to Strike, Airport Transfers and Excursions Affected","Tourist bus operators across Crete will stage a two-day strike on Sept 10-11, halting airport transfers, excursions and cruise-related transport around Heraklion and gathering at Heraklion Airport in protest.",Abeer Khan,2026-09-07 15:57:31.064,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"AIRPORT, T C, AND, IS, DURING, CE LINK",0.0,Event,,AGREED
147,"SARA Affiliate Sells Milwaukee Sausage Plant for $13M, Klement's Plots 200 New Jobs","SARA Affiliate Sells Milwaukee Sausage Plant for $13M, Klement's Plots 200 New Jobs","General Capital Group affiliate purchased Klement's 15.4-acre Bay View manufacturing complex at 2650 S. Chase Ave., Milwaukee for $13M on Sept 2, 2026; Amylu Foods retains operations under lease through 2036, plans $10M investment and 200 new jobs.",Abeer Khan,2026-09-07 15:57:30.718,2026-09-07 16:50:15.197,Abeer Khan,2026-09-07 16:57:51.187,"UNDISCLOSED, CREATE, E COMPANY, ED K, SARA, COMPANY A, AN, CE LINK, COMPANY",0.0,Event,,AGREED
148,"Ανάκληση των παρτίδων του συνημμένου πίνακα, του Ιατροτεχνολογικού προϊόντος κατηγορίας MDD Class I, NDI","Ανάκληση των παρτίδων του συνημμένου πίνακα, του Ιατροτεχνολογικού προϊόντος κατηγορίας MDD Class I, NDI",Regulatory notice dated 07 Sep 2026 announces recall of batches of the MDD Class I medical device 'NDI Passive Sphere & biopsy needle kit'; decision available via linked document.,Deepika Rao,2026-09-07 15:53:31.465,2026-09-07 16:19:50.324,Deepika Rao,2026-09-07 16:29:44.317,"SEE, AL TECH, SPHERE, RECALL, I, CE LINK, SEP",0.0,Event,,AGREED
149,G2 Ocean sells another open hatch ship for scrap as fleet modernisation continues,G2 Ocean sells another open hatch ship for scrap as fleet modernisation continues,"G2 Ocean sold a 1996-built open-hatch dry cargo ship for recycling in India as part of its fleet modernisation; other ageing carriers noted sold for recycling in Pakistan, amid strong freight rates discouraging further scrapping.",Deepika Rao,2026-09-07 15:52:29.691,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"SALE, AS, E COMPANY, IS, DRY, T I, CE LINK, OPEN",0.0,Non-Event,,AGREED
150,Toxics Watchdog Group Decries Online Sale of Banned Skin Lighteners Laced with Mercury,Toxics Watchdog Group Decries Online Sale of Banned Skin Lighteners Laced with Mercury,"EcoWaste Coalition warns banned Goree mercury-laced skin-lightening products remain sold on Lazada, Shopee and social media despite bans by multiple countries, urging stronger FDA enforcement.",Deepika Rao,2026-09-07 15:52:29.288,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"SALE, MERCURY, 7, AN, CE LINK",0.0,Non-Event,,AGREED
