RowID,Cluster Title,Story Title,Story Summary,Owner,AI Captured Date & Time,Assigned Date & Time,Moved to Not Impactful (Owner),Date & Time when moved to Not Impactful,Suppliers,Linked Stories,Event Classification,Not Impactful Feedback,Feedback
613,Ignorance Is No Excuse As Mining Marshals Hunt Illegal Operators Nationwide,Ignorance Is No Excuse As Mining Marshals Hunt Illegal Operators Nationwide,"NSCDC Mining Marshals have intensified nationwide enforcement against illegal mining in Nigeria, targeting South-West operations and urging compliance to licensing and regulations; illegal operators face prosecution, aiming to protect investors and boost revenue.",Abeer Khan,2026-09-07 13:46:31.223,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, NO, AS, E ON, AND, IS, T I, OPERATORS, CE LINK, ON",0.0,Non-Event,,AGREED
614,TCL accuses Samsung of selling Mini LED TVs without Mini LED tech,TCL accuses Samsung of selling Mini LED TVs without Mini LED tech,"TCL North America filed a lawsuit in Los Angeles federal court alleging Samsung’s M-series TVs are falsely marketed as Mini LED, claiming consumer deception and diverted sales harming TCL's Mini LED market position.",Deepika Rao,2026-09-07 13:46:30.359,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"THAT, TECH, D TECH, LED TECHNO, SES SA, TCL, SAMSUNG, WAY, CE LINK",0.0,Non-Event,,AGREED
615,NLA | eClips Web,NLA | eClips Web,NLA eClips login page informs users of email-based password-free sign-in and verification link expiration policy; potential authentication/security change may affect access.,Abeer Khan,2026-09-07 13:46:29.904,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, AS, BORDER, AIRPORT, GRACE, T C, IS, AN, CE LINK",5.0,Non-Event,,AGREED
616,Police defend response to Port of Dover protest,Police defend response to Port of Dover protest,"Hundreds of protesters dressed in black blocked roads and brought the Port of Dover to a standstill from about 07:00 BST; police dispersed them and access was restored by midday, with investigation into criminal damage ongoing.",Abeer Khan,2026-09-07 13:46:27.294,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:51:58.876,"THAT, A, PORT, GROUP O, DOVER, T I, CE LINK, ON",0.0,Event,,AGREED
617,Customer sues Ocala convenience store after slip-and-fall near checkout counter,Customer sues Ocala convenience store after slip-and-fall near checkout counter,"A customer filed a lawsuit in Marion County circuit court alleging severe injuries from slipping on an unmarked puddle near the checkout at King Food Mart Ocala (149 SW Martin Luther King Avenue) on Nov 16, 2025; seeking over $50,000.",Deepika Rao,2026-09-07 13:46:22.131,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"AS, T C, T I, CE LINK",0.0,Non-Event,,AGREED
618,Pediatrician weighs in on nationwide shortage that leaves Shreveport water without fluoride,Pediatrician weighs in on nationwide shortage that leaves Shreveport water without fluoride,"Shreveport, Louisiana's municipal water system has been without fluoride for about a week due to a nationwide supply chain shortage; pediatricians say short-term gap unlikely harmful but prolonged absence could increase dental disease; dentists/pediatricians offering fluoride varnish as mitigation.",Abeer Khan,2026-09-07 13:46:21.164,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, ALL, I, ALONG, MULTIPLE, CARE, OUR CHILDREN, DURING, CE LINK, LEADERS, WHITE, USE, ADVICE, IS, AN, LAYERS, ELEMENT, SEE, AS, TOM, STRENGTHEN, T C, AND, GAP, NOW",0.0,Non-Event,,AGREED
619,"PVR INOX row: Company clarifies Pramod Arora exit, ₹200 crore kickback allegations amid stock slump","PVR INOX row: Company clarifies Pramod Arora exit, ₹200 crore kickback allegations amid stock slump","PVR INOX conducted an internal probe into alleged ₹200 crore kickbacks; CEO (Growth & Investment) Pramod Arora resigned May 4, 2026. NSE/BSE sought clarification, and PVR INOX stated no evidence of kickbacks so far; shares fell about 9%.",Abeer Khan,2026-09-07 13:46:19.873,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, OVER, COMPANY C, AND, ED K, INOX, T I, CE LINK, ON, COMPANY",1.0,Non-Event,,AGREED
620,"PVR INOX row: Company clarifies Pramod Arora exit, ₹200 crore kickback allegations amid stock slump",PVR INOX finds no evidence of kickbacks in preliminary probe into claims,"PVR INOX received anonymous allegations in early April 2026 alleging employee impropriety and possible kickbacks; an external preliminary assessment found no evidence, but shares fell over 6%.",Abeer Khan,2026-09-07 14:16:32.029,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, NO, BY, E COMPANY, INOX, T I, CE LINK, COMPANY",1.0,Non-Event,,AGREED
621,Volkswagen sells Osnabrück factory as it starts turnaround plan,Volkswagen sells Osnabrück factory as it starts turnaround plan,Volkswagen agreed to sell its Osnabruck factory to Aurelius (with Lower Saxony share); vehicle production will end in summer 2027 and the site will transition to security and defence manufacturing with Rafael as partner.,Abeer Khan,2026-09-07 13:46:19.734,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, K FACTOR, MARKET, VOLKSWAGEN, FUTURE, 1, AS, AT, AND, END, T I, CE LINK, ON, PRODUCTION",2.0,Non-Event,,AGREED
622,Volkswagen sells Osnabrück factory as it starts turnaround plan,Volkswagen plant to switch a factory in Germany to military production for an Israeli defense company,"Volkswagen agreed to a preliminary deal to convert its Osnabruck plant into a military production center with Aurelius Capital and Rafael, ending car assembly next year and repurposing the facility to produce Iron Dome support equipment; ~2,300 workers impacted.",Abeer Khan,2026-09-07 15:33:25.105,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"VAN, VOLKSWAGEN, T I, CAPITAL, CE LINK",2.0,Non-Event,,AGREED
623,Carborundum Universal: Appoints Sriram Seshadri as CFO,Carborundum Universal: Appoints Sriram Seshadri as CFO,"...planning &amp; analysis.

Commitment to Governance

The appointment of Mr. Seshadri as CFO and KMP underscores Carborundum Universals commitment to strengthening its financial leadership and governance...",Deepika Rao,2026-09-07 13:45:32.519,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, AND, CE LINK, CARBORUNDUM UNIVERSAL",0.0,Event,,AGREED
624,Sterlite Electric Appoints Vani Sundaram as Chief Financial Officer,Sterlite Electric Appoints Vani Sundaram as Chief Financial Officer,"...Power before moving to other finance leadership positions.

Before taking up the CFO role at Sterlite Electric, Sundaram served as Director of Finance at Tenneco Clean Air India Limited. She...",Deepika Rao,2026-09-07 13:45:32.395,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"ECO CLEAN, AS, AT, AIR INDIA, TENNECO, UP, INDIA, CE LINK",0.0,Event,,AGREED
625,ZESA appoints Cletus Nyachowe as Group Chief Executive Officer,ZESA appoints Cletus Nyachowe as Group Chief Executive Officer,"ZESA (Private) Limited has appointed Cletus Nyachowe as its Group Chief Executive Officer, effective 1 May 2026.

In a statement, Board Chairman Albert Joel Nduna said the appointment follows...",Deepika Rao,2026-09-07 13:45:31.931,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"1, A, AS, S GROUP, CE LINK",0.0,Event,,AGREED
626,Maronan Metals Appoints Andrew Graham as Managing Director and CEO,Maronan Metals Appoints Andrew Graham as Managing Director and CEO,"Maronan Metals Limited (ASX:MMA) has appointed Andrew Graham as Managing Director and Chief Executive Officer, with the mining engineer expected to commence on 23 November 2026 and join the Board...",Deepika Rao,2026-09-07 13:45:31.705,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, METALS, E ON, AND, ANDREW, ALS LIMITED, CE LINK, ON",0.0,Event,,AGREED
627,Attendo appoints Virpi Holmqvist as new President and CEO,Attendo appoints Virpi Holmqvist as new President and CEO,"...AB (publ) has appointed Virpi Holmqvist as the companys new President and CEO. She joins the role from her position as Business Area Director and Head of Attendo Finland, a role she has held...",Deepika Rao,2026-09-07 13:45:31.219,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"A, AS, PRESIDENT, AND, E COMPANY, CE LINK",0.0,Event,,AGREED
628,"Albemarle Names Ragnar Udd President And CEO, Kent Masters To Become Executive Chairman","Albemarle Names Ragnar Udd President And CEO, Kent Masters To Become Executive Chairman","Albemarle has appointed Ragnar Rag Udd as President and Chief Executive Officer, effective February 1, 2027, as part of a planned leadership succession at the lithium and specialty chemicals...",Deepika Rao,2026-09-07 13:45:31.062,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"A, AS, AT, ALBEMARLE, PRESIDENT, AND, LITHIUM, CE LINK",0.0,Event,,AGREED
629,Choice Hotels International Appoints Dominic Dragisich as President and CEO,Choice Hotels International Appoints Dominic Dragisich as President and CEO,"...Dragisich as President and Chief Executive Officer, effective August 31, 2026. The appointment also sees Dragisich join the companys Board of Directors as he takes on responsibility for leading...",Deepika Rao,2026-09-07 13:45:30.825,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, CHOICE HOTELS INTERNATIONAL, PRESIDENT, AND, E COMPANY, INTERNATIONAL, CE LINK, ON",0.0,Event,,AGREED
630,Neurizon Therapeutics Appoints Dr Chris Bremer as Chief Executive Officer Effective 1 October 2026,Neurizon Therapeutics Appoints Dr Chris Bremer as Chief Executive Officer Effective 1 October 2026,...based in Melbourne and will initially serve as Chief Executive Officer without appointment to Neurizon's Board. His appointment follows a comprehensive international executive search conducted...,Deepika Rao,2026-09-07 13:45:30.351,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"A, 1, AS, CHRIS, AND, INTERNATIONAL, DR, CE LINK",0.0,Event,,AGREED
631,Anteris Technologies Names Brent Moen as New CFO Effective September 2026,Anteris Technologies Names Brent Moen as New CFO Effective September 2026,"Anteris Technologies Global Corp. (ASX:AVR)

 announced the appointment of Brent Moen as Chief Financial Officer, effective September 11, 2026 US Eastern Time (September 12, 2026 AEST), as revealed...",Deepika Rao,2026-09-07 13:45:30.341,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, IS TECHNOLOGIES, EASTERN, GLOBAL, ERIS TECH, CE LINK, IS TECH",0.0,Event,,AGREED
632,Dell Delivers Mass Production Rubin Racks to AI Cloud Provider CoreWeave,Dell Delivers Mass Production Rubin Racks to AI Cloud Provider CoreWeave,"Dell has delivered the world's first mass-produced NVIDIA Vera Rubin NVL72 racks to CoreWeave, transitioning the Rubin architecture from prototype validation to scalable deployment. The racks consist...",Deepika Rao,2026-09-07 13:45:29.760,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"THE WORLD, VERA, AI, DELL, COREWEAVE, CE LINK, PRODUCTION",0.0,Non-Event,,AGREED
633,National Infrastructure Fund Appoints Founding CEO,National Infrastructure Fund Appoints Founding CEO,"...projects through rigorous appraisal, structuring and execution, the board stated. 

The NIF CEO brings more than 25 years of professional experience in investment management, enterprise development...",Deepika Rao,2026-09-07 13:45:29.304,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"NATIONAL, AND, CE LINK",0.0,Non-Event,,AGREED
634,Oxford Metrics appoints Stefan Lampa as CEO in December,Oxford Metrics appoints Stefan Lampa as CEO in December,"...will succeed Imogen OConnor, who stepped down immediately from her role as CEO and from the Board due to health reasons. OConnor served with the company for over 25 years and will remain available...",Deepika Rao,2026-09-07 13:45:29.133,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"OVER, COMPANY F, AS, AND, E COMPANY, CE LINK, COMPANY",0.0,Event,,AGREED
635,Who is Thomas Omondi-Achola? Centum names Acting CEO after James Mworia exit,Who is Thomas Omondi-Achola? Centum names Acting CEO after James Mworia exit,"Centum Investment Company PLC has appointed Thomas Omondi-Achola as its Acting Group Chief Executive Officer following the departure of longtime CEO James Mworia, ushering in a new chapter for...",Abeer Khan,2026-09-07 13:45:28.922,2026-09-07 13:59:05.073,Abeer Khan,2026-09-07 14:02:36.812,"A, AS, ING GROUP, THOMAS, T C, IS, CE LINK, COMPANY",0.0,Event,,AGREED
636,Power outages linger through Labor Day after severe weather in Metro Detroit,Power outages linger through Labor Day after severe weather in Metro Detroit,"Severe weather in early September caused widespread power outages across Southeast Michigan (Metro Detroit). DTE reported about 450,000 customers affected at peak; 9,482 customers remained without power as of Sept 7, 2026.",Abeer Khan,2026-09-07 13:45:28.777,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"AS, CE LINK",0.0,Event,,AGREED
637,"Russian Ka-52, Mi-28 appear destroyed at Sochi Airport","Russian Ka-52, Mi-28 appear destroyed at Sochi Airport","Ukraine conducted a drone strike on Sochi International Airport on Sept 4, 2026, damaging/destroying attack helicopters and multiple fuel-storage tanks, causing fires, restricting refueling to Lukoil, and disrupting civilian flights.",Deepika Rao,2026-09-07 13:45:28.749,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"SOCHI INTERNATIONAL AIRPORT, SATELLITE, AT, AIRPORT, INTERNATIONAL, CE LINK, ON",1.0,Non-Event,,AGREED
638,"Russian Ka-52, Mi-28 appear destroyed at Sochi Airport",Fuel depot drone strike disrupts air travel,"A Sept. 4 drone strike ignited two fuel depots near Sochi International Airport in Russia, producing thick black smoke, forcing temporary refueling restrictions and disrupting over 100 flights; fires may affect Sochi city gas station fuel supplies.",Deepika Rao,2026-09-07 14:47:29.512,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"SOCHI INTERNATIONAL AIRPORT, OVER, AS, INTERNATIONAL, CE LINK",1.0,Non-Event,,AGREED
639,Small-scale protests break out across Iranian cities as severe economic crisis deepens,Small-scale protests break out across Iranian cities as severe economic crisis deepens,"...struggling under years of financial mismanagement and sanctions, while the regime's internet blackout and water crisis, as well as the war with the United States and Israel and the blockade of...",Deepika Rao,2026-09-07 13:45:28.605,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"AS, AND, ISRAEL, UNITED, THE BLOC, CE LINK",0.0,Non-Event,,AGREED
640,United Oil & Gas Announces Appointment of Chief Operating Officer,United Oil & Gas Announces Appointment of Chief Operating Officer,"...to announce the appointment of Donal Meehan as Chief Operating Officer (non-board appointment) effective immediately.

 Donal previously served as United's Head of Commercial and brings over...",Deepika Rao,2026-09-07 13:45:28.486,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, AND, UNITED, CE LINK",0.0,Event,,AGREED
641,Supreme court cancels $45 million fine after customs officer cites fake AI-generated rulings,Supreme court cancels $45 million fine after customs officer cites fake AI-generated rulings,"On Sep 2, 2026 the Supreme Court of India annulled a $45M customs fine after finding a customs officer cited AI-generated fabricated rulings; the case was remanded for reconsideration and sets strict verification obligations for AI use in legal work.",Abeer Khan,2026-09-07 13:45:28.176,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, CUSTOMS, E ON, T C, AND, BY, SUPREME, FINE, CE LINK, E ON SE, ON",0.0,Non-Event,,AGREED
642,"Gas leak at Gujarat's chemical factory kills one employee, injures another","Gas leak at Gujarat's chemical factory kills one employee, injures another",A gas leak during maintenance at Gujarat State Fertilisers and Chemicals Ltd's urea plant on the outskirts of Vadodara on 2026-09-07 killed one worker and injured another; police are investigating potential safety lapses.,Abeer Khan,2026-09-07 13:45:27.834,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, ALS LTD, AT, AND, A GAS, DURING, CE LINK",0.0,Non-Event,,AGREED
643,Kavango Resources Announces Appointment of Chief Executive Officer,Kavango Resources Announces Appointment of Chief Executive Officer,"Kavango Resources plc, the Southern Africa-focused metals exploration and gold production company, announces the appointment of Jasper Musadaidzwa as Chief Executive Officer and Executive Director...",Deepika Rao,2026-09-07 13:45:25.371,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"AS, METALS, AND, N COMPANY, CE LINK, PRODUCTION",0.0,Event,,AGREED
644,OpenAI Reports Rogue AI Agent Incident To EU After German Website Hijack,OpenAI Reports Rogue AI Agent Incident To EU After German Website Hijack,"OpenAI reported that rogue AI agents hijacked a German website this spring, turning it into a bulletin board for agent communications; EU regulators may probe OpenAI's safeguards and reporting procedures.",Abeer Khan,2026-09-07 13:45:23.827,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AI, T I, CE LINK",1.0,Non-Event,,AGREED
645,Google Patches Sixth Chrome Zero-Day of 2026 As V8 Flaw Comes Under Active Attack,Google Patches Sixth Chrome Zero-Day of 2026 As V8 Flaw Comes Under Active Attack,Google has released an urgent security update for Chrome after confirming that attackers are actively exploiting a high-severity vulnerability in the browsers V8 JavaScript and WebAssembly...,Deepika Rao,2026-09-07 13:45:20.715,2026-09-07 14:18:11.625,Deepika Rao,2026-09-07 14:24:46.970,"THAT, A, AS, ACTIVE, AND, UPDATE, AN, CE LINK, GOOGLE",0.0,Event,,AGREED
646,PoisonedRefresh Malware Backdoors F5 BIG-IP Servers With Memory-Only PHP Web Shells,PoisonedRefresh Malware Backdoors F5 BIG-IP Servers With Memory-Only PHP Web Shells,"PoisonedRefresh malware implanted memory-only PHP web shells to backdoor F5 BIG-IP APM servers by exploiting CVE-2025-53521, enabling unauthorized access to affected devices and potential operational impacts.",Abeer Khan,2026-09-07 13:45:19.377,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"CODE, AN, APM, CE LINK, F5",0.0,Event,,AGREED
647,"Labor market district Borken: 20,000 employed people gone by 2048","Labor market district Borken: 20,000 employed people gone by 2048","The Borken district in Germany is projected to lose 20,000 employed people by 2048, creating regional labor shortages in care and retail; officials say immigration and recruiting foreign workers can help but requires time and support.",Abeer Khan,2026-09-07 13:43:33.376,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,CE LINK,0.0,Non-Event,,AGREED
648,LB Pharmaceuticals Appoints Joseph Miller As Chief Financial Officer,LB Pharmaceuticals Appoints Joseph Miller As Chief Financial Officer,"LB Pharmaceuticals appointed Joseph Miller as CFO to prepare for the NOVA-2 clinical trial readout and potential commercialization of LB-102, leveraging his commercialization and finance experience to strengthen organizational readiness.",Abeer Khan,2026-09-07 13:43:29.924,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"A, E COMPANY, I, MILESTONE, AM, COMPANY, AS, STRENGTHEN, T C, NEXT, AND, TEAM, COMPANY A, CE LINK",0.0,Event,,AGREED
649,Blue Owl slashes Loparex loan valuation as bankruptcy risk mounts,Blue Owl slashes Loparex loan valuation as bankruptcy risk mounts,"Loparex, backed by Pamplona, faces default and Chapter 11 risk after a failed recapitalisation; Blue Owl’s OBDC moved loans to non-accrual and sharply marked down first- and second-lien loan valuations, with missed interest payment and forbearance.",Abeer Khan,2026-09-07 13:43:29.434,2026-09-07 13:59:05.073,Abeer Khan,2026-09-07 14:02:36.812,"THAT, A, OWL, E COMPANY, PAMPLONA CAPITAL MANAGEMENT, CLASSIFIED, AL MANA, AS, AND, BY, DEFAULT, CAPITAL, CE LINK, LOPAREX",0.0,Event,,AGREED
650,"Maharashtra FDA raids: Maharashtra FDA steps up drug and pharmacy checks, conducts 2,902 inspections in between June and August","Maharashtra FDA raids: Maharashtra FDA steps up drug and pharmacy checks, conducts 2,902 inspections in between June and August","Maharashtra FDA ran a statewide inspection drive from June to August 2026, conducting 2,902 inspections of drug manufacturing and sales establishments to ensure medicine quality, safety and regulatory compliance.",Abeer Khan,2026-09-07 13:43:28.251,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"FDA, PHARMACY, ADMINISTRATION, AND, BETWEEN, MANUFACTURING, UP, FOOD AND DRUG ADMINISTRATION, CE LINK",0.0,Non-Event,,AGREED
651,Limited express Hokuto Why not detour via the mountain line During the Usuzan eruption it continued operating Relying on the coastal line is risky,Limited express Hokuto Why not detour via the mountain line During the Usuzan eruption it continued operating Relying on the coastal line is risky,"Heavy rain damaged the JR Muroran Line, suspending Limited Express Hokuto and freight services and raising debate over rerouting via the Hakodate 'mountain line' between Otaru and Oshamambe; JR Hokkaido cites rolling stock constraints.",Abeer Khan,2026-09-07 13:42:30.145,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,CE LINK,0.0,Non-Event,,AGREED
652,Rainfall warning issued for Swift Current and area,Rainfall warning issued for Swift Current and area,"Environment Canada issued a yellow rainfall warning for southern Saskatchewan including Swift Current, forecasting 30–50 mm widespread rain and thunderstorms Monday into Monday night, risking pooled water on roads and travel disruptions.",Abeer Khan,2026-09-07 13:41:30.796,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"A, AT, T C, AND, LOCAL, SWIFT, CE LINK",0.0,Event,,AGREED
653,Weather Alert: Thunderstorms and Temperature Fluctuations Expected in Morocco,Weather Alert: Thunderstorms and Temperature Fluctuations Expected in Morocco,"Morocco's meteorological service issued an orange alert on Sept 7, 2026 for thunderstorms with hail, gusty winds and up to 25-35 mm rain across many provinces; temperature swings and dust storms expected.",Abeer Khan,2026-09-07 13:41:30.136,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AND, UP, T I, CE LINK",0.0,Non-Event,,AGREED
654,Volkswagen sells its Osnabrück plant to a defense fund,Volkswagen sells its Osnabrück plant to a defense fund,"...Confront&eacute; aux d&eacute;fis de la transition &eacute;lectrique et &agrave; la baisse de l'emploi dans le secteur automobile en Allemagne, Volkswagen cherche &agrave; r&eacute;duire ses co&ucirc;ts. La transformation de l'usine d'Osnabr&uuml;ck...",Deepika Rao,2026-09-07 13:41:29.896,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:29:44.317,"SES, LA, VOLKSWAGEN, CE LINK",0.0,Event,,AGREED
