RowID,Cluster Title,Story Title,Story Summary,Owner,AI Captured Date & Time,Assigned Date & Time,Moved to Not Impactful (Owner),Date & Time when moved to Not Impactful,Suppliers,Linked Stories,Event Classification,Not Impactful Feedback,Feedback
411,How Portsmouth residents feel about small boats protest,How Portsmouth residents feel about small boats protest,Live protests in Portsmouth focused on small boats and UK immigration; article provides live updates on public demonstrations in Hampshire and Isle of Wight.,Abeer Khan,2026-09-07 14:27:38.160,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"BE, NOW, CE LINK, ON",1.0,Non-Event,,AGREED
412,How Portsmouth residents feel about small boats protest,Far-right anti-migrant protests escalate amid fears of wider mobilisation,"Far-right anti-migrant protests in Portsmouth and Dover escalated, with around 200 activists confronting police after a small boat carrying ~140 asylum seekers landed. Roads were blocked, officers injured and vehicles damaged; concerns of wider mobilisation along southern coast.",Abeer Khan,2026-09-07 16:28:28.137,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, LEADERS, AND, T I, CE LINK, ON",1.0,Non-Event,,AGREED
413,Chinese Powerhouse Shengtai to Pour Over $200 Million into Moroccan Textile Plants - Modaes Global,Chinese Powerhouse Shengtai to Pour Over $200 Million into Moroccan Textile Plants - Modaes Global,"Shengtai Group will invest ~2.29 billion MAD ($242M) to build two textile plants in Skhirat and Fez, Morocco, over five years, creating 8,500 jobs and producing yarn, fabrics and garments.",Deepika Rao,2026-09-07 14:27:34.330,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"OVER, POWERHOUSE, IS, TEXTILE, INDUSTRIAL, CE LINK, E POWER",0.0,Non-Event,,AGREED
414,Barclays Names Omar Faruqui As Global Chairman Of Investment Banking,Barclays Names Omar Faruqui As Global Chairman Of Investment Banking,"Barclays Investment Bank appointed Omar Faruqui as Global Chairman of Investment Banking in London to deepen client relationships and strengthen UK M&A capabilities, leveraging his experience at the UK Takeover Panel.",Abeer Khan,2026-09-07 14:27:33.739,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AS, GLOBAL, BARCLAYS, CE LINK",0.0,Non-Event,,AGREED
415,Flights diverted as suspected drones seen near Amritsar's international airport,Flights diverted as suspected drones seen near Amritsar's international airport,"Suspected drone-like objects detected near the runway at Sri Guru Ram Das Jee International Airport in Amritsar on 7 Sep 2026, forcing a 90-minute suspension of landings and diversion of seven flights to Chandigarh and Delhi.",Abeer Khan,2026-09-07 14:27:33.428,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"AS, AIRPORT, DAS, AND, C CON, INTERNATIONAL, CE LINK",0.0,Event,,AGREED
416,"Fireworks warehouse explosion in Mexico kills 10 people, injures 81","Fireworks warehouse explosion in Mexico kills 10 people, injures 81","An explosion at a fireworks warehouse in Temascalcingo, State of Mexico on September 5 killed 10 and injured 81 during local religious celebrations, causing a structural fire and likely local operational disruptions.",Abeer Khan,2026-09-07 14:27:32.526,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"API, CE LINK",1.0,Non-Event,,AGREED
417,"Fireworks warehouse explosion in Mexico kills 10 people, injures 81","Mexican religious festival fireworks materials explode; wall collapses and crushes people, causing 10 deaths and 64 injuries","On Sept. 5, fireworks materials stored in a church warehouse in Santa Maria Canchesda, Temascalcingo, State of Mexico exploded during a religious festival, collapsing a wall and causing at least 10 deaths and 64 injuries; authorities opened an investigation.",Abeer Khan,2026-09-07 16:21:23.658,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,CE LINK,1.0,Non-Event,,AGREED
418,Elon Musk's xAI fails to block Minnesota law banning AI-generated nudify apps,Elon Musk's xAI fails to block Minnesota law banning AI-generated nudify apps,"...apps and websites that allow users to generate non-consensual sexualized imagery. The companies behind these services can be fined $500,000 for each unlawful access or download of images that...",Abeer Khan,2026-09-07 14:27:30.853,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, BE, AND, ACCESS, CE LINK",0.0,Non-Event,,AGREED
419,Oil Extends Gains as Middle East Supply Disruption Fears Mount,Oil Extends Gains as Middle East Supply Disruption Fears Mount,"Attacks exchanged between the United States and Iran have heightened fears of prolonged oil supply disruptions in the Middle East, lifting Brent and WTI prices; Marisks warns commercial tankers are being used as economic pressure, while OPEC+ held production policy for October.",Deepika Rao,2026-09-07 14:27:29.307,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"OVER, AS, 7, CE LINK, SEP",0.0,Non-Event,,AGREED
420,PRF Restricts Overweight and Oversized Cargo Vehicles on Federal Highways Today (September 7) from 4 PM to 10 PM,PRF Restricts Overweight and Oversized Cargo Vehicles on Federal Highways Today (September 7) from 4 PM to 10 PM,"DIOP/PRF Ordinance No.26 enforces a temporary ban on overweight/oversized vehicle circulation on single-lane federal highways in Brazil between 4 PM and 10 PM on Sept 7, 2026, forcing carriers to reschedule to avoid fines and delivery delays.",Abeer Khan,2026-09-07 14:27:26.344,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"THAT, A, LOGISTICS, 4, PRF, AND, PM, CE LINK, ON",0.0,Non-Event,,AGREED
421,"Who is ‘Danny Tommo’, the man behind anti-migrant protests on England’s south coast?","Who is ‘Danny Tommo’, the man behind anti-migrant protests on England’s south coast?","Anti-migrant protests in Dover and Portsmouth were organised by a hard-right campaigner jailed for kidnapping in 2016

What happened at the weekend with anti-migrant protests in the south of...",Abeer Khan,2026-09-07 14:27:23.380,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AT, T C, AND, BY, IS, DOVER, CE LINK, ON",0.0,Non-Event,,AGREED
422,Lumi News Malaysia - Malaysia's No.1 News App,Lumi News Malaysia - Malaysia's No.1 News App,"The article contains only interface text for Lumi News Malaysia and download prompts; no supply chain disruption details, locations, or impacted sites are provided.",Abeer Khan,2026-09-07 14:27:21.617,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AS, AT, PORT, AND, IS, DOVER, CE LINK, ON",0.0,Non-Event,,AGREED
423,-Hawthorn Bancshares completes FSC Bancshares merger,-Hawthorn Bancshares completes FSC Bancshares merger,"Global Banking News - 07 September 2026

Hawthorn Bancshares, Inc. (NASDAQ: HWBK), the Missouri-based parent company of Hawthorn Bank, has said that it has completed its merger with FSC Bancshares...",Deepika Rao,2026-09-07 14:27:21.211,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"THAT, T C, GLOBAL, T I, CE LINK, COMPANY",0.0,Non-Event,,AGREED
424,M42 closed live as multi-vehicle crash shuts motorway near Birmingham Airport,M42 closed live as multi-vehicle crash shuts motorway near Birmingham Airport,"A multi-vehicle crash closed the M42 motorway near Birmingham Airport on 2026-09-07, shutting the motorway and disrupting ground access and local traffic; potential impacts to airport access and logistics.",Abeer Khan,2026-09-07 14:27:21.097,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"AIRPORT, BIRMINGHAM, JOHN, BIRMINGHAM AIRPORT, INGHAM AIRPORT, OVER, ACT, AS, SEE, AT, 4, AND, LOCAL, PM, CE LINK",0.0,Non-Event,,AGREED
425,Trade pressure shifts to Korala as Rasuwagadhi and Tatopani border points remain disrupted,Trade pressure shifts to Korala as Rasuwagadhi and Tatopani border points remain disrupted,"Floods damaged the Rasuwagadhi (Timure) border and Tatopani was closed by China, forcing diversion of hundreds of containers (175 rerouted) to Korala in Mustang; Mustang Customs and plant quarantine are under strain as temporary measures are used to clear goods.",Abeer Khan,2026-09-07 14:27:20.910,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"BORDER CROSSING, AS, BORDER, RED E, AND, CE LINK",0.0,Event,,AGREED
426,-BMO completes sale of 138 US branches to First Citizens Bank,-BMO completes sale of 138 US branches to First Citizens Bank,"...said that it has completed the sale of 138 branches to First-Citizens Bank  Trust Company.



The branches, as announced earlier, includes those in North Dakota, South Dakota, Wyoming, Nebraska...",Abeer Khan,2026-09-07 14:27:18.776,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"THAT, SALE, AS, NORTH, T C, T I, CE LINK",0.0,Event,,AGREED
427,"Mail service used by 30,000 businesses including NHS trusts suffers major outage","Mail service used by 30,000 businesses including NHS trusts suffers major outage","...businesses and public-sector organizations, including some NHS trusts, continues to suffer a major outage after first being hit on September 2 2026. The platform works by customers uploading...",Abeer Khan,2026-09-07 14:26:37.677,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"A, SOME, MAJOR, HIT, 2, AND, BY, CE LINK, ON",0.0,Event,,AGREED
428,British American Tobacco Says Ukraine Factory Hit in Russian Attack,British American Tobacco Says Ukraine Factory Hit in Russian Attack,"...its facilities and operations.

The statement follows media reports that said a fire broke out at a tobacco factory following a Russian attack.",Abeer Khan,2026-09-07 14:26:35.825,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"THAT, A, HIT, AT, AND, MEDIA, T I, CE LINK",0.0,Event,,AGREED
429,Mandeni operation targeting undocumented workers halted after information leak,Mandeni operation targeting undocumented workers halted after information leak,"A planned law enforcement raid in Mandeni's Isithebe industrial area targeting alleged illegal employment of over 400 undocumented foreign nationals was halted after the operation was reportedly leaked; many factories were closed and workers left, and an investigation into the leak is underway.",Abeer Khan,2026-09-07 14:26:35.536,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"AND, CE LINK",0.0,Non-Event,,AGREED
430,Royal London Asset Management CEO Hans Georgeson To Step Down And Dan Cazeaux Named As Interim CEO,Royal London Asset Management CEO Hans Georgeson To Step Down And Dan Cazeaux Named As Interim CEO,Royal London Asset Management CEO Hans Georgeson is stepping down after five years; Royal London Group CFO Dan Cazeaux will serve as interim CEO to provide continuity during transition.,Abeer Khan,2026-09-07 14:26:35.170,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"OVER, FIVE, AS, LONDON, T C, AND, IS, GEORGESON, AN, CE LINK, ROYAL, ON",0.0,Event,,AGREED
431,New ScreenConnect Flaw,New ScreenConnect Flaw,"ConnectWise warned of an unpatched ScreenConnect flaw affecting file-transfer behavior in Support and Access sessions across cloud and on-premises deployments; temporary mitigation disables file transfer permissions until patch released; ~6,000 instances exposed online.",Abeer Khan,2026-09-07 14:26:35.126,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, IS, T I, CE LINK",0.0,Non-Event,,AGREED
432,Three people rushed to hospital after major incident near UK airport,Three people rushed to hospital after major incident near UK airport,"...called to Glasgow Road, between Newbridge Roundabout and Gogar, close to Edinburgh Airport at approximately 9.25am. Police , paramedics and fire crews are still at the scene. Onlookers reported...",Abeer Khan,2026-09-07 14:26:34.707,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"MAJOR, AT, EDINBURGH AIRPORT, AIRPORT, AND, BETWEEN, PEOPLE, GLASGOW, CE LINK",0.0,Non-Event,,AGREED
433,Vyttila Residents Protest Persistent Nighttime Power Outages,Vyttila Residents Protest Persistent Nighttime Power Outages,"...taken to the streets to protest against a week-long series of persistent power outages. The disruptions, which have primarily occurred between midnight and the early morning hours since August...",Abeer Khan,2026-09-07 14:26:34.376,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"A, NG HO, AND, BETWEEN, CE LINK, E POWER",0.0,Event,,AGREED
434,Oil Rises as Escalating U.S.,Oil Rises as Escalating U.S.,"U.S.-Iran military exchanges, including the U.S. striking three Iranian oil tankers and Iranian missile launches, escalated tensions around the Strait of Hormuz, raising risks of interrupted oil and LNG shipments and pushing energy prices higher.",Abeer Khan,2026-09-07 14:26:22.843,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"--, AS, TOP, S OIL, CE LINK, ON",0.0,Non-Event,,AGREED
435,Trade unions take the first step to renew the works council at Mercedes Vitoria,Trade unions take the first step to renew the works council at Mercedes Vitoria,"Trade unions in Vitoria have begun the process to renew the works council at Mercedes Vitoria; elections for 5,000 workers are scheduled for late November to renew the collective bargaining agreement at the largest factory in Euskadi.",Abeer Khan,2026-09-07 14:25:31.008,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, L COM, LA, EL, PRIMER, CE LINK, LAS",0.0,Non-Event,,AGREED
436,"Áncash: Forest fire in Bambas affected forest, crops and irrigation system","Áncash: Forest fire in Bambas affected forest, crops and irrigation system","On 2026-09-06 a forest fire in Chunyay, Bambas district, Ancash (Peru) burned ~3 hectares of eucalyptus, 6 hectares of crops (avocado, rocoto, alfalfa, wheat) and damaged 800m of irrigation pipe; containment achieved by 16:50.",Abeer Khan,2026-09-07 14:25:28.927,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"EL, Y, SISTEMA, CE LINK, LAS",0.0,Event,,AGREED
437,"UK set to ban trade with Israeli settlements in West Bank on Tuesday, 'Post' learns","UK set to ban trade with Israeli settlements in West Bank on Tuesday, 'Post' learns","The United Kingdom will announce a ban on trade with Israeli settlements in the West Bank on Tuesday, The Jerusalem Post understands.

British Foreign S...",Abeer Khan,2026-09-07 14:25:23.622,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"JERUSALEM POST, A, WEST, UNITED, ED K, CE LINK, ON",0.0,Non-Event,,AGREED
438,Insolvency proceedings of the SOWITEC Group opened: GÖRG accompanies M&A process,Insolvency proceedings of the SOWITEC Group opened: GÖRG accompanies M&A process,"Local Court of Tuebingen opened insolvency proceedings for four SOWITEC entities; insolvency administrator appointed; business operations to continue while Capcora runs structured M&A to sell ~32 GW wind project rights across Germany, Argentina, Brazil, Colombia and Mexico.",Abeer Khan,2026-09-07 14:23:30.580,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 17:12:41.548,"DAS, INTERNATIONAL, CE LINK",1.0,Event,,AGREED
439,Insolvency proceedings of the SOWITEC Group opened: GÖRG accompanies M&A process,NordAlu in Neumünster on the brink of insolvency: What will happen to the 100 employees?,Local court in Neumuenster initiated insolvency-opening proceedings for NordAlu; provisional administrator appointed. Production has been halted since June and around 100 employees unpaid; takeover talks and insolvency wage prefinancing underway.,Abeer Khan,2026-09-07 16:41:28.267,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 17:12:41.548,"KARRIERE, DAS, CE LINK",1.0,Event,,AGREED
440,Schedule I now permits e-commerce entities to operate an... | TaxTMI,Schedule I now permits e-commerce entities to operate an... | TaxTMI,"Amendment to Schedule I permits inventory-based e-commerce exports of Indian-made goods, removing prior B2C and inventory-model restrictions; exports must comply with Foreign Trade Policy 2023 and FEMA regulations from publication in Official Gazette.",Abeer Khan,2026-09-07 14:23:21.023,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"AND, CE LINK",0.0,Non-Event,,AGREED
441,"B.C. clothing, beauty brands are still struggling through the tariff uncertainty","B.C. clothing, beauty brands are still struggling through the tariff uncertainty","...had hoped.

Introduced in February 2025, the first round of action saw tariffs impact a broad sweep of consumer goods from Canada. Then, on Aug. 22, the U.S. introduced tariffs on some $27.6...",Deepika Rao,2026-09-07 14:23:20.450,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"A, IMPACT, SOME, CE LINK, ON",0.0,Non-Event,,AGREED
442,Very strong El Niño to bring way below-normal rainfall in PH,Very strong El Niño to bring way below-normal rainfall in PH,"PAGASA warns a very strong El Niño developing by year-end will cause way below-normal rainfall across most of the Philippines from October–December 2026, extending into first half of 2027, risking water and agricultural shortages.",Abeer Khan,2026-09-07 14:22:30.465,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AS, EL, PH, IS, WAY, CE LINK",0.0,Non-Event,,AGREED
443,Rainfall warning issued for eastern Cape Breton following deadly flooding,Rainfall warning issued for eastern Cape Breton following deadly flooding,"Torrential weekend rain caused flooding across Cape Breton Island and parts of the northern mainland, washing out roads, damaging barriers and bridges, and killing one person; Environment Canada warns of an additional 25-40 mm expected in eastern Cape Breton.",Abeer Khan,2026-09-07 14:22:29.089,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"A, HIT, EASTERN, BY, BRETON, IS, CE LINK",0.0,Event,,AGREED
444,FDA Recall: Foods Alive Moringa Leaf Powder Alert,FDA Recall: Foods Alive Moringa Leaf Powder Alert,"Foods Alive has recalled its organic moringa leaf powder (8-ounce pouches, lot 02726, freshest by 110127) due to potential Salmonella contamination; products distributed nationwide Jan 27–Aug 7, 2026; production halted and consumers advised to return product.",Abeer Khan,2026-09-07 14:22:28.427,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, AWARE, FDA, BE, POTENTIAL, ENT HEALTH, UNITED, IS, T I, CE LINK",0.0,Non-Event,,AGREED
445,"Israeli violence hits Gaza and West Bank: children killed, fishermen shot at and homes threatened","Israeli violence hits Gaza and West Bank: children killed, fishermen shot at and homes threatened","Israeli military operations and settler attacks across the Gaza Strip and occupied West Bank caused multiple civilian deaths, injuries, home demolitions, and damage to infrastructure including attacks on fishermen and schools.",Deepika Rao,2026-09-07 14:22:28.072,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"VAN, AL, CE LINK",0.0,Non-Event,,AGREED
446,Power outage incident reflects the tragedy of Central Asian grid interconnection - China National Petroleum News Center - China National Petroleum News Center,Power outage incident reflects the tragedy of Central Asian grid interconnection - China National Petroleum News Center - China National Petroleum News Center,"On August 14-15, 2026 a cascading blackout across Kazakhstan, Kyrgyzstan, Uzbekistan and Tajikistan was triggered by two unit trips at Kyrgyzstan's Toktogul Hydropower Plant, causing widespread city outages, transport and communications disruptions.",Abeer Khan,2026-09-07 14:22:22.935,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,CE LINK,0.0,Event,,AGREED
447,SAIC-GM Joint Venture Recalls Imported Cadillac SRX Vehicles Over Dangerous Airbag Inflators,SAIC-GM Joint Venture Recalls Imported Cadillac SRX Vehicles Over Dangerous Airbag Inflators,"SAIC-GM filed recall campaign S2026M0075V with China's State Administration for Market Regulation for 318 imported 2015 Cadillac SRX due to airbag inflators prone to rupturing; remedy delayed until Nov 30, 2027, requiring driver-side airbag module replacements.",Abeer Khan,2026-09-07 14:22:21.022,2026-09-07 14:34:01.140,Abeer Khan,2026-09-07 14:36:10.597,"CADILLAC, OVER, NORTH, BY, VENTURE, CE LINK",0.0,Event,,AGREED
448,Clifford Chance | Clifford Chance advises Partners Group on the sale of atNorth,Clifford Chance | Clifford Chance advises Partners Group on the sale of atNorth,Clifford Chance advised Partners Group on the sale of data-center platform atNorth to Canada Pension Plan Investment Board and Equinix; deal announced Feb 2026 and completed Sep 2026.,Deepika Rao,2026-09-07 14:20:31.730,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"SALE, GROUP O, CLIFFORD CHANCE, PARTNERS GROUP, S GROUP, MARK, CE LINK, PARTNERS, ON, RS GROUP",0.0,Non-Event,,AGREED
449,Wave Active acquires physiotherapy company,Wave Active acquires physiotherapy company,"Multiple M&A actions reported on 7 Sep 2026: Wave Active acquired a physiotherapy company; Spotlight Case Management (Leyland, Lancashire) sold to Supreme Homecare; Caron Group bought Ysguborwen Care Home in Aberdare.",Deepika Rao,2026-09-07 14:20:31.606,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"UNDISCLOSED, A, MEDTECH, BE, PHARMA SERVICE, ACTIVE, SUPREME, S NEWS, AN, CARE, PARTNERS, COMPANY, 2, T C, 7, AND, BRAIN, CAPITAL, CE LINK, SPECIALIST",0.0,Non-Event,,AGREED
450,"Oil & Gas News (OGN)- Kistos secures Royal Decree for Oman Blocks 3, 4 acquisition","Oil & Gas News (OGN)- Kistos secures Royal Decree for Oman Blocks 3, 4 acquisition","Kistos received a Royal Decree from Oman transferring legal ownership of onshore Blocks 3 and 4 from Mitsui E&P Middle East, part of a $148m acquisition of Blocks 3,4 and 9 effective Jan 1, 2025; Block 9 on separate timeline.",Abeer Khan,2026-09-07 14:20:30.707,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"SALE, L COM, 4, AND, MITSUI, CE LINK, ROYAL",0.0,Non-Event,,AGREED
451,"KONE, TK Elevator seek CCI nod for India business merger after €29.4 billion global deal","KONE, TK Elevator seek CCI nod for India business merger after €29.4 billion global deal","KONE announced acquisition of Germany's TK Elevator in April 2026 and has filed a summary with India's CCI seeking approval for the India component; filing notes horizontal overlaps across installation, services, maintenance and modernization, raising competition considerations in India.",Abeer Khan,2026-09-07 14:20:30.172,2026-09-07 16:34:30.594,Abeer Khan,2026-09-07 16:36:49.520,"A, MAJOR, CCI, IS, OVER, AT, GLOBAL E, AND, TK ELEVATOR, GLOBAL, KONE, SEEK, INDIA, CE LINK",0.0,Non-Event,,AGREED
452,London & Partners takes ‘more targeted’ approach to business events as teams merge,London & Partners takes ‘more targeted’ approach to business events as teams merge,"London & Partners announced an internal reorganization merging its London Convention Bureau, Leisure Tourism and Major Events & Experiences teams into a single Experience Economy team, will skip IBTM World in Barcelona, and emphasized targeted events to optimise ROI amid tighter funding.",Deepika Rao,2026-09-07 14:20:29.812,2026-09-07 16:10:04.133,Deepika Rao,2026-09-07 16:16:08.207,"THAT, A, AS, LONDON, AND, IS, T I, WAY, CE LINK, PARTNERS",0.0,Non-Event,,AGREED
